Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
4544,8796543.9492907393724,8491570.2778598610312,0,0,40771.879267117896234,491.87648964925529071
4545,8803705.7234327867627,8495151.1241861097515,0,0,24610.194661995818024,491.87648964925529071
4546,8810867.4975748341531,8498731.9705123584718,0,0,2438.9003562851830793,491.87648964925529071
4547,8818029.2717168815434,8502312.816838607192,0,0,740.51409033627351164,491.87648964925529071
4548,8825191.0458589289337,8505893.6631648559123,0,0,740.51409033627351164,491.87648964925529071
4549,8832352.8200009763241,8509474.5094911046326,0,0,12704.039962902636034,491.87648964925529071
4550,8839514.5941430237144,8513055.3558173533529,1115.5511302073550723,0,26573.717275789207633,2456.3785593597599473
4551,8846676.3682850711048,8516636.2021436020732,1115.5511302073550723,0,28126.150566437023372,2456.3785593597599473
4552,8853838.1424271184951,8520217.0484698507935,1115.5511302073550723,0,28126.150566437023372,2456.3785593597599473
4553,8860999.9165691658854,8523797.8947960995138,1115.5511302073550723,0,23141.758463425692753,2456.3785593597599473
4554,8868161.6907112132758,8525076.6665735114366,1115.5511302073550723,0,12713.08984694271021,2456.3785593597599473
4555,8875323.4648532606661,8523983.1947851162404,1115.5511302073550723,0,2310.9751902671323478,2456.3785593597599473
4556,8882485.2389953080565,8522777.8369463104755,1115.5511302073550723,0,2310.9751902671323478,2456.3785593597599473
4557,8889647.0131373554468,8522500.8600226063281,1115.5511302073550723,0,2310.9751902671323478,2456.3785593597599473
4558,8896808.7872794028372,8523138.9100515022874,1115.5511302073550723,0,2310.9751902671323478,2456.3785593597599473
4559,8903970.5614214502275,8526116.3235391620547,1115.5511302073550723,0,0,2456.3785593597599473
4560,8911132.3355634976178,8529697.1698654107749,1115.5511302073550723,0,0,2456.3785593597599473
4561,8918294.1097055450082,8533278.0161916594952,1115.5511302073550723,7823.2711387365161499,0,2456.3785593597599473
4562,8925455.8838475923985,8536858.8625179082155,1115.5511302073550723,21780.883410207909037,0,2456.3785593597599473
4563,8932617.6579896397889,8540439.7088441569358,1115.5511302073550723,40326.390744547912618,10791.103052888822276,2456.3785593597599473
4564,8939779.4321316871792,8544020.5551704056561,1115.5511302073550723,58871.898078887912561,32829.756182495038956,2456.3785593597599473
4565,8946941.2062737345695,8547601.4014966543764,1115.5511302073550723,77417.405413227912504,58168.429592706990661,2456.3785593597599473
4566,8954102.9804157819599,8551182.2478229030967,1115.5511302073550723,95962.912747567912447,74854.828533733758377,2456.3785593597599473
4567,8961264.7545578293502,8554763.094149151817,1115.5511302073550723,112319.19051155362104,60895.282262111926684,2456.3785593597599473
4568,8968426.5286998767406,8558343.9404754005373,1115.5511302073550723,112319.19051155362104,49101.768004216733971,2456.3785593597599473
4569,8975588.3028419241309,8561924.7868016492575,1115.5511302073550723,112319.19051155362104,46844.989020128938137,2456.3785593597599473
4570,8982750.0769839715213,8565505.6331278979778,1115.5511302073550723,130864.69784589362098,45792.766775698721176,2456.3785593597599473
4571,8989911.8511260189116,8569086.4794541466981,1115.5511302073550723,149410.20518023363547,67680.308007255604025,2456.3785593597599473
4572,8997073.6252680663019,8572667.3257803954184,1115.5511302073550723,167955.71251457364997,116330.03487725142622,2456.3785593597599473
4573,9004235.3994101136923,8576248.1721066441387,1115.5511302073550723,186501.21984891366446,155263.76611957431305,3939.8754066650340064
4574,9011397.1735521610826,8579829.018432892859,1115.5511302073550723,205046.72718325367896,182956.91826867274358,3939.8754066650340064
4575,9018558.947694208473,8583409.8647591415793,1115.5511302073550723,220961.74186510336585,182956.91826867274358,3939.8754066650340064
4576,9025720.7218362558633,8586990.7110853902996,1115.5511302073550723,220961.74186510336585,172686.35470178033574,3939.8754066650340064
4577,9032882.4959783032537,8590571.5574116390198,1115.5511302073550723,220961.74186510336585,140288.67342464165995,3939.8754066650340064
4578,9040044.270120350644,8594152.4037378877401,1115.5511302073550723,220961.74186510336585,97716.791095358217717,3939.8754066650340064
4579,9047206.0442623980343,8597733.2500641364604,1115.5511302073550723,220961.74186510336585,56326.74006323494541,3939.8754066650340064
4580,9054367.8184044454247,8601314.0963903851807,1115.5511302073550723,220961.74186510336585,28883.102597295273881,3939.8754066650340064
4581,9061529.592546492815,8604894.942716633901,1115.5511302073550723,220961.74186510336585,14873.415932085703389,3939.8754066650340064
4582,9068691.3666885402054,8608475.7890428826213,1115.5511302073550723,220961.74186510336585,7252.2269361626240425,3939.8754066650340064
4583,9075853.1408305875957,8612056.6353691313416,1115.5511302073550723,220961.74186510336585,0,3939.8754066650340064
4584,9083014.914972634986,8615637.4816953800619,1115.5511302073550723,223715.92575889272848,0,3939.8754066650340064
4585,9090176.6891146823764,8619218.3280216287822,1115.5511302073550723,240622.09646787549718,0,3939.8754066650340064
4586,9097338.4632567297667,8622799.1743478775024,1115.5511302073550723,259167.60380221548257,5670.8658549395340742,3939.8754066650340064
4587,9104500.2373987771571,8626380.0206741262227,1115.5511302073550723,277713.11113655549707,25186.974202601741126,3939.8754066650340064
4588,9111662.0115408245474,8629960.867000374943,1115.5511302073550723,296258.61847089551156,55086.473423974632169,3939.8754066650340064
4589,9118823.7856828719378,8633541.7133266236633,1115.5511302073550723,314804.12580523552606,87451.500215647087316,3939.8754066650340064
4590,9125985.5598249193281,8637122.5596528723836,1115.5511302073550723,333349.63313957554055,108034.59542151766072,3939.8754066650340064
4591,9133147.3339669667184,8640703.4059791211039,1115.5511302073550723,351895.14047391555505,93729.033817110641394,3939.8754066650340064
4592,9140309.1081090141088,8644284.2523053698242,1115.5511302073550723,370440.64780825556954,62523.284821595530957,3939.8754066650340064
4593,9147470.8822510614991,8647865.0986316185445,1115.5511302073550723,388986.15514259558404,45086.723459426037152,3939.8754066650340064
4594,9154632.6563931088895,8651445.9449578672647,1115.5511302073550723,407531.66247693559853,53395.912595373607473,3939.8754066650340064
4595,9161794.4305351562798,8655026.791284115985,1115.5511302073550723,426077.16981127561303,83711.443305053835502,3939.8754066650340064
4596,9168956.2046772036701,8658607.6376103647053,1115.5511302073550723,444622.67714561562752,135125.13037031711428,3939.8754066650340064
4597,9176117.9788192510605,8662188.4839366134256,1115.5511302073550723,463168.18447995564202,187215.65506977887708,6722.5241601150337374
4598,9183279.7529612984508,8665769.3302628621459,1115.5511302073550723,481713.69181429565651,221843.30960696429247,6722.5241601150337374
4599,9190441.5271033458412,8669350.1765891108662,1115.5511302073550723,500259.19914863567101,234372.2585132617678,6722.5241601150337374
4600,9197603.3012453932315,8672931.0229153595865,1115.5511302073550723,518804.7064829756855,223516.37239877693355,6722.5241601150337374
4601,9204765.0753874406219,8676511.8692416083068,1115.5511302073550723,537350.21381731564179,190144.80698220006889,6722.5241601150337374
4602,9211926.8495294880122,8680092.7155678570271,1115.5511302073550723,555895.72115165565629,149766.98977879894665,6722.5241601150337374
4603,9219088.6236715354025,8683673.5618941057473,1115.5511302073550723,574441.22848599567078,108061.80631413060473,6722.5241601150337374
4604,9226250.3978135827929,8687254.4082203544676,1115.5511302073550723,592986.73582033568528,78335.154256530135171,6722.5241601150337374
4605,9233412.1719556301832,8690835.2545466031879,1115.5511302073550723,611532.24315467569977,60316.489080600993475,6722.5241601150337374
4606,9240573.9460976775736,8694416.1008728519082,1115.5511302073550723,630077.75048901571427,45233.072400364064379,6722.5241601150337374
4607,9247735.7202397249639,8697996.9471991006285,1115.5511302073550723,648623.25782335572876,27236.488458802952664,6722.5241601150337374
4608,9254897.4943817723542,8701577.7935253493488,1115.5511302073550723,667168.76515769574326,19354.530800417851424,6722.5241601150337374
4609,9262059.2685238197446,8705158.6398515980691,1115.5511302073550723,685714.27249203575775,19354.530800417851424,6722.5241601150337374
4610,9269221.0426658671349,8708739.4861778467894,1115.5511302073550723,704259.77982637577225,27125.403291623719269,6722.5241601150337374
4611,9276382.8168079145253,8712320.3325040955096,1115.5511302073550723,722805.28716071578674,52801.121661774988752,6722.5241601150337374
4612,9283544.5909499619156,8715901.1788303442299,1115.5511302073550723,741350.79449505580124,92273.502291929107741,6722.5241601150337374
4613,9290706.365092009306,8719482.0251565929502,1115.5511302073550723,759896.30182939581573,135136.58963971518097,6722.5241601150337374
4614,9297868.1392340566963,8723062.8714828416705,1115.5511302073550723,778441.80916373583023,168003.1829008126515,6722.5241601150337374
4615,9305029.9133761040866,8726643.7178090903908,1115.5511302073550723,796987.31649807584472,168309.45548399246763,6722.5241601150337374
4616,9312191.687518151477,8730224.5641353391111,1115.5511302073550723,815532.82383241585921,161248.01784717573901,6722.5241601150337374
4617,9319353.4616601988673,8733805.4104615878314,1115.5511302073550723,834078.33116675587371,162573.82215688028373,6722.5241601150337374
4618,9326515.2358022462577,8737386.2567878365517,1115.5511302073550723,852623.8385010958882,185053.85729991359403,6722.5241601150337374
4619,9333677.009944293648,8740967.103114085272,1115.5511302073550723,871169.3458354359027,218845.98262932320358,6722.5241601150337374
4620,9340838.7840863410383,8744547.9494403339922,1115.5511302073550723,889714.85316977591719,272030.50829565688036,6722.5241601150337374
4621,9348000.5582283884287,8748128.7957665827125,4670.6301360893530727,908260.36050411593169,324690.8498107692576,6722.5241601150337374
4622,9355162.332370435819,8751709.6420928314328,4689.5681948600831674,926805.86783845594618,366762.77537121111527,9505.1729135650330136
4623,9362324.1065124832094,8755290.4884190801531,4689.5681948600831674,945351.37517279596068,387909.01659999997355,9505.1729135650330136
4624,9369485.8806545305997,8758871.3347453288734,4689.5681948600831674,961372.51268151775002,387909.01659999997355,9505.1729135650330136
4625,9376647.6547965779901,8762452.1810715775937,4689.5681948600831674,959727.0752297276631,387909.01659999997355,9505.1729135650330136
4626,9383809.4289386253804,8766033.027397826314,4689.5681948600831674,938311.93973972764798,386992.14932768250583,9505.1729135650330136
4627,9390971.2030806727707,8769613.8737240750343,4689.5681948600831674,916896.80424972763285,376364.7978924975032,9505.1729135650330136
4628,9398132.9772227201611,8773173.9862788133323,4689.5681948600831674,895481.66875972761773,367006.80027078691637,9505.1729135650330136
4629,9405294.7513647675514,8776754.8326050620526,4689.5681948600831674,874066.5332697276026,361683.13730204402236,9505.1729135650330136
4630,9412456.5255068149418,8780335.6789313107729,4689.5681948600831674,863347.83850895741489,346552.90372334170388,9505.1729135650330136
4631,9419618.2996488623321,8783916.5252575594932,4689.5681948600831674,863347.83850895741489,312029.91495631821454,9505.1729135650330136
4632,9426780.0737909097224,8787497.3715838082135,4689.5681948600831674,863347.83850895741489,286524.08747662755195,9505.1729135650330136
4633,9433941.8479329571128,8791078.2179100569338,4689.5681948600831674,854508.56835866544861,286524.08747662755195,9505.1729135650330136
4634,9441103.6220750045031,8794659.064236305654,4689.5681948600831674,854508.56835866544861,286524.08747662755195,9505.1729135650330136
4635,9448265.3962170518935,8798239.9105625543743,4689.5681948600831674,854508.56835866544861,295993.27741562097799,9505.1729135650330136
4636,9455427.1703590992838,8801820.7568888030946,4689.5681948600831674,854508.56835866544861,322314.19003816286568,9505.1729135650330136
4637,9462588.9445011466742,8805401.6032150518149,4689.5681948600831674,854508.56835866544861,357283.49362914537778,9505.1729135650330136
4638,9469750.7186431940645,8808982.4495413005352,4689.5681948600831674,854508.56835866544861,387909.01659999997355,9505.1729135650330136
4639,9476912.4927852414548,8812563.2958675492555,4689.5681948600831674,854508.56835866544861,387909.01659999997355,9505.1729135650330136
4640,9484074.2669272888452,8816144.1421937979758,4689.5681948600831674,854508.56835866544861,365773.47492833586875,9505.1729135650330136
4641,9491236.0410693362355,8819724.9885200466961,4689.5681948600831674,853414.10612627945375,350452.8109606950311,9505.1729135650330136
4642,9498397.8152113836259,8823305.8348462954164,4689.5681948600831674,848007.33933843369596,350452.8109606950311,9505.1729135650330136
4643,9505559.5893534310162,8826886.6811725441366,4689.5681948600831674,848007.33933843369596,353947.25120687659364,9505.1729135650330136
4644,9512721.3634954784065,8830467.5274987928569,4689.5681948600831674,848007.33933843369596,367365.22887825535145,9505.1729135650330136
4645,9519883.1376375257969,8834048.3738250415772,4689.5681948600831674,848007.33933843369596,386189.4921246910817,11716.415800000000672
4646,9527044.9117795731872,8837629.2201512902975,4689.5681948600831674,848007.33933843369596,387909.01659999997355,11716.415800000000672
4647,9534206.6859216205776,8841210.0664775390178,4689.5681948600831674,826592.20384843368083,386234.39071278460324,11716.415800000000672
4648,9541368.4600636679679,8844790.9128037877381,4689.5681948600831674,805177.06835843366571,361449.03032026655274,11716.415800000000672
4649,9548530.2342057153583,8846435.2774059437215,4689.5681948600831674,783761.93286843365058,325014.61897849431261,11716.415800000000672
4650,9555692.0083477627486,8843075.1537321917713,4673.206433417792141,762346.79737843363546,290107.50894457264803,10551.359124494090793
4651,9562853.7824898101389,8839715.030058439821,3028.1215404328031582,740931.66188843362033,261783.2297169144731,7622.2551734940898314
4652,9570015.5566318575293,8836354.9063846878707,914.43098956325411564,719516.52639843360521,250070.52170434658183,4693.1512224940897795
4653,9577177.3307739049196,8832994.7827109359205,0,700738.45868391671684,250070.52170434658183,1764.0472714940897276
4654,9584339.10491595231,8829634.6590371839702,0,684903.79714609461371,250070.52170434658183,0
4655,9591500.8790579997003,8826352.7828108612448,0,663488.66165609459858,249690.93385037939879,0
4656,9598662.6532000470906,8828413.7904453482479,0,642077.12892763642594,249690.93385037939879,0
