Timestep;a_0;a_1;a_2;a_3;a_4;a_5;a_6;a_7;a_8;a_9;a_10;a_11;a_12;a_13;a_14;a_15;a_16;a_17;a_18;a_19;a_20;a_21;a_22;a_23;a_24;a_25;a_26;a_27;a_28;a_29;a_30;a_31;a_32;a_33;a_34;a_35;a_36;b
1;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;-31.681618696722218;3.2058637985094196e10
1;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;-32.50040232731498;3.2090158755363483e10
1;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;-32.50399914104401;3.2118517167051754e10
1;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;-31.26094453468273;3.213270093082176e10
1;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;3.2210886875513016e10
1;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;-28.88064882771974;3.2210847097651608e10
1;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;-32.322160688771184;3.2271403329965733e10
1;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;-33.56492146979531;3.2275292257136528e10
1;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;-33.07714941024214;3.2301646757120262e10
1;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;3.247320836626036e10
1;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;-30.880346483441258;3.2473673093695007e10
1;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;-32.10117780272913;3.2543559765166145e10
1;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;-31.843670602763424;3.254620928619318e10
1;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;3.2746256192291702e10
1;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;-32.17862930275532;3.27678864392685e10
1;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;-32.06837318928944;3.2766924081477226e10
1;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;-31.860811480192208;3.2768226895937443e10
1;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;-31.260304084115344;3.27792368462011e10
1;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;-31.257224132524705;3.277946586500657e10
1;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;3.2781020251185513e10
1;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;-31.254047911422358;3.278080736575855e10
1;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;-31.25404791141287;3.2781018846242092e10
